index1.1,index1.2,val1,index2.1,index2.2,val2,Class
4.0,1.2,12.4497,4.0,1.2,0.022034,0
4.0,1.8,12.5295,4.0,1.8,0.026779,0
5.0,0.06,15.4766,5.0,0.06,0.0057255,0
5.0,0.24,15.5757,5.0,0.24,0.007952,0
5.0,0.48,15.5196,5.0,0.48,0.0114505,0
5.0,0.9,15.5936,5.0,0.9,0.0163585,0
5.0,1.2,15.552,5.0,1.2,0.0220345,0
5.0,1.8,15.5762,5.0,1.8,0.0266845,0
0.1,0.06,0.472473,0.1,0.06,0.258583,0
0.1,0.24,0.470065,0.1,0.24,0.271786,0
0.1,0.48,0.471346,0.1,0.48,0.287018,0
0.1,0.9,0.482959,0.1,0.9,0.289097,0
0.1,1.2,0.479659,0.1,1.2,0.33492,0
0.1,1.8,0.508018,0.1,1.8,0.240161,0
0.5,0.06,2.3443,0.5,0.06,1.07725,0
0.5,0.24,2.3437,0.5,0.24,1.09174,0
0.5,0.48,2.33804,0.5,0.48,1.10157,0
0.5,0.9,2.33707,0.5,0.9,1.09939,0
0.5,1.2,2.33438,0.5,1.2,1.14185,0
0.5,1.8,2.33675,0.5,1.8,1.08862,0
1.2,0.06,5.60565,1.2,0.06,2.50529,0
1.2,0.24,5.63863,1.2,0.24,2.51115,0
1.2,0.48,5.60578,1.2,0.48,2.53369,0
1.2,0.9,5.59107,1.2,0.9,2.54961,0
1.2,1.2,5.6144,1.2,1.2,2.57539,0
1.2,1.8,5.58197,1.2,1.8,2.5071,0
3.0,0.06,14.0315,3.0,0.06,6.16458,0
3.0,0.24,14.0182,3.0,0.24,6.20332,0
3.0,0.48,14.1076,3.0,0.48,6.18517,0
3.0,0.9,13.983,3.0,0.9,6.18557,0
3.0,1.2,13.9569,3.0,1.2,6.24181,0
3.0,1.8,14.0194,3.0,1.8,6.20076,0
4.0,0.06,18.6654,4.0,0.06,8.193,0
4.0,0.24,18.6269,4.0,0.24,8.19572,0
4.0,0.48,18.6454,4.0,0.48,8.24322,0
4.0,0.9,18.7548,4.0,0.9,8.27559,0
4.0,1.2,18.6262,4.0,1.2,8.2643,0
4.0,1.8,18.6388,4.0,1.8,8.22462,0
5.0,0.06,23.3842,5.0,0.06,10.2258,0
5.0,0.24,23.3934,5.0,0.24,10.2798,0
5.0,0.48,23.3132,5.0,0.48,10.246,0
5.0,0.9,23.4589,5.0,0.9,10.2795,0
5.0,1.2,23.3756,5.0,1.2,10.3186,0
5.0,1.8,23.3871,5.0,1.8,10.2514,0
0.1,0.06,0.472473,0.1,0.06,0.287335,0
0.1,0.24,0.470065,0.1,0.24,0.282561,0
0.1,0.48,0.471346,0.1,0.48,0.282662,0
0.1,0.9,0.482959,0.1,0.9,0.315208,0
0.1,1.2,0.479659,0.1,1.2,0.327363,0
0.1,1.8,0.508018,0.1,1.8,0.428092,0
0.5,0.06,2.3443,0.5,0.06,1.41431,0
0.5,0.24,2.3437,0.5,0.24,1.42359,0
0.5,0.48,2.33804,0.5,0.48,1.41657,0
0.5,0.9,2.33707,0.5,0.9,1.4087,0
0.5,1.2,2.33438,0.5,1.2,1.39209,0
0.5,1.8,2.33675,0.5,1.8,1.3963,0
1.2,0.06,5.60565,1.2,0.06,3.37376,0
1.2,0.24,5.63863,1.2,0.24,3.40701,0
1.2,0.48,5.60578,1.2,0.48,3.38407,0
1.2,0.9,5.59107,1.2,0.9,3.43229,0
1.2,1.2,5.6144,1.2,1.2,3.39407,0
1.2,1.8,5.58197,1.2,1.8,3.35023,0
3.0,0.06,14.0315,3.0,0.06,8.35112,0
3.0,0.24,14.0182,3.0,0.24,8.40562,0
3.0,0.48,14.1076,3.0,0.48,8.39772,0
3.0,0.9,13.983,3.0,0.9,8.50796,0
3.0,1.2,13.9569,3.0,1.2,8.37216,0
3.0,1.8,14.0194,3.0,1.8,8.49052,0
4.0,0.06,18.6654,4.0,0.06,11.1527,0
4.0,0.24,18.6269,4.0,0.24,11.1643,0
4.0,0.48,18.6454,4.0,0.48,11.1996,0
4.0,0.9,18.7548,4.0,0.9,11.1716,0
3.5920452324257237,0.623146838184818,18.87451730748995,4.317550005798963,1.4000848026002486,10.127768362881119,1
4.0,1.8,18.6388,4.0,1.8,11.1383,0
5.0,0.06,23.3842,5.0,0.06,13.9832,0
5.0,0.24,23.3934,5.0,0.24,13.9093,0
5.0,0.48,23.3132,5.0,0.48,14.0346,0
5.0,0.9,23.4589,5.0,0.9,14.1218,0
5.0,1.2,23.3756,5.0,1.2,13.9322,0
5.0,1.8,23.3871,5.0,1.8,14.0978,0
0.1,0.06,0.472473,0.1,0.06,0.004413,0
0.1,0.24,0.470065,0.1,0.24,0.0068535,0
4.0,1.8,11.2132,4.0,1.8,0.023803,1
0.1,0.9,0.482959,0.1,0.9,0.0151995,0
0.1,1.2,0.479659,0.1,1.2,0.0220105,0
0.1,1.8,0.508018,0.1,1.8,0.030312,0
0.5,0.06,2.3443,0.5,0.06,0.004576,0
0.5,0.24,2.3437,0.5,0.24,0.006877,0
0.5,0.48,2.33804,0.5,0.48,0.0097595,0
0.5,0.9,2.33707,0.5,0.9,0.015234,0
0.5,1.2,2.33438,0.5,1.2,0.020747,0
0.5,1.8,2.33675,0.5,1.8,0.029978,0
1.2,0.06,5.60565,1.2,0.06,0.0047715,0
1.2,0.24,5.63863,1.2,0.24,0.0068185,0
1.2,0.48,5.60578,1.2,0.48,0.009678,0
1.2,0.9,5.59107,1.2,0.9,0.0152395,0
1.2,1.2,5.6144,1.2,1.2,0.020337,0
1.2,1.8,5.58197,1.2,1.8,0.0299575,0
3.0,0.06,14.0315,3.0,0.06,0.0040425,0
3.0,0.24,14.0182,3.0,0.24,0.006626,0
3.0,0.48,14.1076,3.0,0.48,0.009605,0
3.0,0.9,13.983,3.0,0.9,0.015157,0
3.0,1.2,13.9569,3.0,1.2,0.020059,0
3.0,1.8,14.0194,3.0,1.8,0.0298875,0
4.17087696035677,-0.5891629698344514,17.404976496713633,4.074404380839795,-0.046963233175582694,-0.48393786969094105,1
4.0,0.24,18.6269,4.0,0.24,0.006567,0
4.0,0.48,18.6454,4.0,0.48,0.009469,0
4.0,0.9,18.7548,4.0,0.9,0.015032,0
4.0,1.2,18.6262,4.0,1.2,0.0198725,0
4.0,1.8,18.6388,4.0,1.8,0.02971,0
5.0,0.06,23.3842,5.0,0.06,0.005255,0
5.0,0.24,23.3934,5.0,0.24,0.0066705,0
5.0,0.48,23.3132,5.0,0.48,0.0093395,0
5.0,0.9,23.4589,5.0,0.9,0.0149735,0
5.0,1.2,23.3756,5.0,1.2,0.01991,0
5.0,1.8,23.3871,5.0,1.8,0.029709,0
0.1,0.06,0.472473,0.1,0.06,0.005675,0
0.1,0.24,0.470065,0.1,0.24,0.0080135,0
0.1,0.48,0.471346,0.1,0.48,0.0118135,0
0.1,0.9,0.482959,0.1,0.9,0.0164285,0
0.1,1.2,0.479659,0.1,1.2,0.0227755,0
0.1,1.8,0.508018,0.1,1.8,0.02697,0
0.5,0.06,2.3443,0.5,0.06,0.00541,0
0.5,0.24,2.3437,0.5,0.24,0.007904,0
0.5,0.48,2.33804,0.5,0.48,0.011488,0
0.5,0.9,2.33707,0.5,0.9,0.016416,0
0.5,1.2,2.33438,0.5,1.2,0.0226675,0
0.5,1.8,2.33675,0.5,1.8,0.027236,0
1.2,0.06,5.60565,1.2,0.06,0.0053085,0
1.2,0.24,5.63863,1.2,0.24,0.0080945,0
1.2,0.48,5.60578,1.2,0.48,0.0115335,0
1.2,0.9,5.59107,1.2,0.9,0.016442,0
1.2,1.2,5.6144,1.2,1.2,0.0222065,0
1.2,1.8,5.58197,1.2,1.8,0.0272515,0
3.0,0.06,14.0315,3.0,0.06,0.00531,0
3.0,0.24,14.0182,3.0,0.24,0.0082055,0
3.0,0.48,14.1076,3.0,0.48,0.01147,0
3.0,0.9,13.983,3.0,0.9,0.0163105,0
3.0,1.2,13.9569,3.0,1.2,0.022169,0
3.0,1.8,14.0194,3.0,1.8,0.026886,0
4.0,0.06,18.6654,4.0,0.06,0.006458,0
4.0,0.24,18.6269,4.0,0.24,0.0079215,0
4.0,0.48,18.6454,4.0,0.48,0.0115015,0
4.0,0.9,18.7548,4.0,0.9,0.016324,0
4.0,1.2,18.6262,4.0,1.2,0.022034,0
4.0,1.8,18.6388,4.0,1.8,0.026779,0
5.0,0.06,23.3842,5.0,0.06,0.0057255,0
5.0,0.24,23.3934,5.0,0.24,0.007952,0
5.0,0.48,23.3132,5.0,0.48,0.0114505,0
5.0,0.9,23.4589,5.0,0.9,0.0163585,0
5.0,1.2,23.3756,5.0,1.2,0.0220345,0
5.0,1.8,23.3871,5.0,1.8,0.0266845,0
0.1,0.06,0.258583,0.1,0.06,0.287335,0
0.1,0.24,0.271786,0.1,0.24,0.282561,0
0.1,0.48,0.287018,0.1,0.48,0.282662,0
0.1,0.9,0.289097,0.1,0.9,0.315208,0
0.1,1.2,0.33492,0.1,1.2,0.327363,0
0.1,1.8,0.240161,0.1,1.8,0.428092,0
0.5,0.06,1.07725,0.5,0.06,1.41431,0
0.5,0.24,1.09174,0.5,0.24,1.42359,0
0.5,0.48,1.10157,0.5,0.48,1.41657,0
0.5,0.9,1.09939,0.5,0.9,1.4087,0
0.5,1.2,1.14185,0.5,1.2,1.39209,0
0.5,1.8,1.08862,0.5,1.8,1.3963,0
1.2,0.06,2.50529,1.2,0.06,3.37376,0
1.2,0.24,2.51115,1.2,0.24,3.40701,0
1.2,0.48,2.53369,1.2,0.48,3.38407,0
1.2,0.9,2.54961,1.2,0.9,3.43229,0
1.2,1.2,2.57539,1.2,1.2,3.39407,0
1.2,1.8,2.5071,1.2,1.8,3.35023,0
3.0,0.06,6.16458,3.0,0.06,8.35112,0
3.0,0.24,6.20332,3.0,0.24,8.40562,0
3.0,0.48,6.18517,3.0,0.48,8.39772,0
3.0,0.9,6.18557,3.0,0.9,8.50796,0
3.0,1.2,6.24181,3.0,1.2,8.37216,0
3.0,1.8,6.20076,3.0,1.8,8.49052,0
4.0,0.06,8.193,4.0,0.06,11.1527,0
4.0,0.24,8.19572,4.0,0.24,11.1643,0
4.0,0.48,8.24322,4.0,0.48,11.1996,0
4.0,0.9,8.27559,4.0,0.9,11.1716,0
4.0,1.2,8.2643,4.0,1.2,11.1348,0
4.0,1.8,8.22462,4.0,1.8,11.1383,0
5.0,0.06,10.2258,5.0,0.06,13.9832,0
5.0,0.24,10.2798,5.0,0.24,13.9093,0
5.0,0.48,10.246,5.0,0.48,14.0346,0
5.0,0.9,10.2795,5.0,0.9,14.1218,0
5.0,1.2,10.3186,5.0,1.2,13.9322,0
5.0,1.8,10.2514,5.0,1.8,14.0978,0
0.1,0.06,0.258583,0.1,0.06,0.004413,0
0.1,0.24,0.271786,0.1,0.24,0.0068535,0
0.1,0.48,0.287018,0.1,0.48,0.0100575,0
0.1,0.9,0.289097,0.1,0.9,0.0151995,0
13.700994777220563,7.162737637694345,41.8016679435232,16.486956024989894,7.1040944001357165,42.20808203728895,1
0.1,1.8,0.240161,0.1,1.8,0.030312,0
0.5,0.06,1.07725,0.5,0.06,0.004576,0
0.5,0.24,1.09174,0.5,0.24,0.006877,0
0.5,0.48,1.10157,0.5,0.48,0.0097595,0
0.5,0.9,1.09939,0.5,0.9,0.015234,0
0.5,1.2,1.14185,0.5,1.2,0.020747,0
0.5,1.8,1.08862,0.5,1.8,0.029978,0
1.2,0.06,2.50529,1.2,0.06,0.0047715,0
1.2,0.24,2.51115,1.2,0.24,0.0068185,0
1.2,0.48,2.53369,1.2,0.48,0.009678,0
1.2,0.9,2.54961,1.2,0.9,0.0152395,0
1.2,1.2,2.57539,1.2,1.2,0.020337,0
1.2,1.8,2.5071,1.2,1.8,0.0299575,0
3.0,0.06,6.16458,3.0,0.06,0.0040425,0
3.0,0.24,6.20332,3.0,0.24,0.006626,0
3.0,0.48,6.18517,3.0,0.48,0.009605,0
3.0,0.9,6.18557,3.0,0.9,0.015157,0
3.0,1.2,6.24181,3.0,1.2,0.020059,0
3.0,1.8,6.20076,3.0,1.8,0.0298875,0
4.0,0.06,8.193,4.0,0.06,0.004535,0
4.0,0.24,8.19572,4.0,0.24,0.006567,0
4.0,0.48,8.24322,4.0,0.48,0.009469,0
4.0,0.9,8.27559,4.0,0.9,0.015032,0
4.0,1.2,8.2643,4.0,1.2,0.0198725,0
4.0,1.8,8.22462,4.0,1.8,0.02971,0
5.0,0.06,10.2258,5.0,0.06,0.005255,0
5.0,0.24,10.2798,5.0,0.24,0.0066705,0
5.0,0.48,10.246,5.0,0.48,0.0093395,0
5.0,0.9,10.2795,5.0,0.9,0.0149735,0
5.0,1.2,10.3186,5.0,1.2,0.01991,0
5.0,1.8,10.2514,5.0,1.8,0.029709,0
0.5,0.48,1.17054,0.5,0.48,0.007797,1
0.1,0.24,0.271786,0.1,0.24,0.0080135,0
0.1,0.48,0.287018,0.1,0.48,0.0118135,0
0.1,0.9,0.289097,0.1,0.9,0.0164285,0
0.1,1.2,0.33492,0.1,1.2,0.0227755,0
0.1,1.8,0.240161,0.1,1.8,0.02697,0
0.5,0.06,1.07725,0.5,0.06,0.00541,0
0.5,0.24,1.09174,0.5,0.24,0.007904,0
0.5,0.48,1.10157,0.5,0.48,0.011488,0
0.5,0.9,1.09939,0.5,0.9,0.016416,0
0.5,1.2,1.14185,0.5,1.2,0.0226675,0
3.0,0.24,6.25308,3.0,0.24,0.008496,1
1.2,0.06,2.50529,1.2,0.06,0.0053085,0
1.2,0.24,2.51115,1.2,0.24,0.0080945,0
1.2,0.48,2.53369,1.2,0.48,0.0115335,0
1.2,0.9,2.54961,1.2,0.9,0.016442,0
1.2,1.2,2.57539,1.2,1.2,0.0222065,0
1.2,1.8,2.5071,1.2,1.8,0.0272515,0
3.0,0.06,6.16458,3.0,0.06,0.00531,0
3.0,0.24,6.20332,3.0,0.24,0.0082055,0
2.511689842068222,0.5601344287087884,5.973253230896758,2.617194421484906,0.8470531679036244,-0.7573839042650012,1
3.0,0.9,6.18557,3.0,0.9,0.0163105,0
3.0,1.2,6.24181,3.0,1.2,0.022169,0
3.0,1.8,6.20076,3.0,1.8,0.026886,0
4.0,0.06,8.193,4.0,0.06,0.006458,0
4.0,0.24,8.19572,4.0,0.24,0.0079215,0
4.0,0.48,8.24322,4.0,0.48,0.0115015,0
4.0,0.9,8.27559,4.0,0.9,0.016324,0
4.0,1.2,8.2643,4.0,1.2,0.022034,0
4.0,1.8,8.22462,4.0,1.8,0.026779,0
5.0,0.06,10.2258,5.0,0.06,0.0057255,0
5.0,0.24,10.2798,5.0,0.24,0.007952,0
5.0,0.48,10.246,5.0,0.48,0.0114505,0
5.0,0.9,10.2795,5.0,0.9,0.0163585,0
5.0,1.2,10.3186,5.0,1.2,0.0220345,0
5.0,1.8,10.2514,5.0,1.8,0.0266845,0
0.83322119559429,-0.6446078990122568,-0.478964117298881,0.23465309478116908,0.6347436820051842,-0.7827578588659815,1
0.1,0.24,0.282561,0.1,0.24,0.0068535,0
0.1,0.48,0.282662,0.1,0.48,0.0100575,0
0.1,0.9,0.315208,0.1,0.9,0.0151995,0
0.1,1.2,0.327363,0.1,1.2,0.0220105,0
0.1,1.8,0.428092,0.1,1.8,0.030312,0
0.5,0.06,1.41431,0.5,0.06,0.004576,0
0.5,0.24,1.42359,0.5,0.24,0.006877,0
0.5,0.48,1.41657,0.5,0.48,0.0097595,0
0.5,0.9,1.4087,0.5,0.9,0.015234,0
0.5,1.2,1.39209,0.5,1.2,0.020747,0
0.5,1.8,1.3963,0.5,1.8,0.029978,0
1.2,0.06,3.37376,1.2,0.06,0.0047715,0
1.2,0.24,3.40701,1.2,0.24,0.0068185,0
1.2,0.48,3.38407,1.2,0.48,0.009678,0
1.2,0.9,3.43229,1.2,0.9,0.0152395,0
1.2,1.2,3.39407,1.2,1.2,0.020337,0
1.2,1.8,3.35023,1.2,1.8,0.0299575,0
3.0,0.06,8.35112,3.0,0.06,0.0040425,0
3.0,0.24,8.40562,3.0,0.24,0.006626,0
0.1,0.48,0.474208,0.1,0.48,0.301969,1
3.0,0.9,8.50796,3.0,0.9,0.015157,0
3.0,1.2,8.37216,3.0,1.2,0.020059,0
3.0,1.8,8.49052,3.0,1.8,0.0298875,0
4.0,0.06,11.1527,4.0,0.06,0.004535,0
4.0,0.24,11.1643,4.0,0.24,0.006567,0
4.0,0.48,11.1996,4.0,0.48,0.009469,0
4.0,0.9,11.1716,4.0,0.9,0.015032,0
4.0,1.2,11.1348,4.0,1.2,0.0198725,0
4.0,1.8,11.1383,4.0,1.8,0.02971,0
5.0,0.06,13.9832,5.0,0.06,0.005255,0
5.0,0.24,13.9093,5.0,0.24,0.0066705,0
5.0,0.48,14.0346,5.0,0.48,0.0093395,0
5.0,0.9,14.1218,5.0,0.9,0.0149735,0
5.0,1.2,13.9322,5.0,1.2,0.01991,0
5.0,1.8,14.0978,5.0,1.8,0.029709,0
0.1,0.06,0.287335,0.1,0.06,0.005675,0
0.1,0.24,0.282561,0.1,0.24,0.0080135,0
0.1,0.48,0.282662,0.1,0.48,0.0118135,0
0.1,0.9,0.315208,0.1,0.9,0.0164285,0
0.1,1.2,0.327363,0.1,1.2,0.0227755,0
0.1,1.8,0.428092,0.1,1.8,0.02697,0
0.5,0.06,1.41431,0.5,0.06,0.00541,0
0.5,0.24,1.42359,0.5,0.24,0.007904,0
0.5,0.48,1.41657,0.5,0.48,0.011488,0
0.5,0.9,1.4087,0.5,0.9,0.016416,0
0.5,1.2,1.39209,0.5,1.2,0.0226675,0
0.5,1.8,1.3963,0.5,1.8,0.027236,0
1.2,0.06,3.37376,1.2,0.06,0.0053085,0
1.2,0.24,3.40701,1.2,0.24,0.0080945,0
1.2,0.48,3.38407,1.2,0.48,0.0115335,0
1.2,0.9,3.43229,1.2,0.9,0.016442,0
1.2,1.2,3.39407,1.2,1.2,0.0222065,0
1.2,1.8,3.35023,1.2,1.8,0.0272515,0
3.0,0.06,8.35112,3.0,0.06,0.00531,0
3.0,0.24,8.40562,3.0,0.24,0.0082055,0
3.0,0.48,8.39772,3.0,0.48,0.01147,0
3.0,0.9,8.50796,3.0,0.9,0.0163105,0
3.0,1.2,8.37216,3.0,1.2,0.022169,0
3.0,1.8,8.49052,3.0,1.8,0.026886,0
4.0,0.06,11.1527,4.0,0.06,0.006458,0
4.0,0.24,11.1643,4.0,0.24,0.0079215,0
4.0,0.48,11.1996,4.0,0.48,0.0115015,0
4.0,0.9,11.1716,4.0,0.9,0.016324,0
4.0,1.2,11.1348,4.0,1.2,0.022034,0
4.0,1.8,11.1383,4.0,1.8,0.026779,0
5.0,0.06,13.9832,5.0,0.06,0.0057255,0
5.0,0.24,13.9093,5.0,0.24,0.007952,0
5.0,0.48,14.0346,5.0,0.48,0.0114505,0
5.0,0.9,14.1218,5.0,0.9,0.0163585,0
5.0,1.2,13.9322,5.0,1.2,0.0220345,0
5.0,1.8,14.0978,5.0,1.8,0.0266845,0
0.1,0.06,0.004413,0.1,0.06,0.005675,0
0.1,0.24,0.0068535,0.1,0.24,0.0080135,0
0.1,0.48,0.0100575,0.1,0.48,0.0118135,0
0.1,0.9,0.0151995,0.1,0.9,0.0164285,0
0.1,1.2,0.0220105,0.1,1.2,0.0227755,0
0.1,1.8,0.030312,0.1,1.8,0.02697,0
0.5,0.06,0.004576,0.5,0.06,0.00541,0
0.308591259506625,-0.06304191610982934,-0.23646116144079837,0.971798888136473,0.5932527317736264,-0.0016570899268537418,1
0.5,0.48,0.0097595,0.5,0.48,0.011488,0
0.5,0.9,0.015234,0.5,0.9,0.016416,0
9.632743689005423,6.2709766252420955,70.37648243619788,10.625260250508727,7.483313862792981,36.915787736453595,1
0.5,1.8,0.029978,0.5,1.8,0.027236,0
1.2,0.06,0.0047715,1.2,0.06,0.0053085,0
1.2,0.24,0.0068185,1.2,0.24,0.0080945,0
1.2,0.48,0.009678,1.2,0.48,0.0115335,0
1.2,0.9,0.0152395,1.2,0.9,0.016442,0
1.2,1.2,0.020337,1.2,1.2,0.0222065,0
1.2,1.8,0.0299575,1.2,1.8,0.0272515,0
3.0,0.06,0.0040425,3.0,0.06,0.00531,0
3.0,0.24,0.006626,3.0,0.24,0.0082055,0
3.0,0.48,0.009605,3.0,0.48,0.01147,0
3.0,0.9,0.015157,3.0,0.9,0.0163105,0
3.0,1.2,0.020059,3.0,1.2,0.022169,0
3.0,1.8,0.0298875,3.0,1.8,0.026886,0
4.0,0.06,0.004535,4.0,0.06,0.006458,0
4.0,0.24,0.006567,4.0,0.24,0.0079215,0
4.0,0.48,0.009469,4.0,0.48,0.0115015,0
4.0,0.9,0.015032,4.0,0.9,0.016324,0
4.0,1.2,0.0198725,4.0,1.2,0.022034,0
4.0,1.8,0.02971,4.0,1.8,0.026779,0
5.0,0.06,0.005255,5.0,0.06,0.0057255,0
5.0,0.24,0.0066705,5.0,0.24,0.007952,0
5.0,0.48,0.0093395,5.0,0.48,0.0114505,0
5.0,0.9,0.0149735,5.0,0.9,0.0163585,0
5.0,1.2,0.01991,5.0,1.2,0.0220345,0
5.0,1.8,0.029709,5.0,1.8,0.0266845,0
0.1,0.06,0.334383,0.1,0.06,0.477629,0
0.1,0.24,0.393448,0.1,0.24,0.479545,0
0.1,0.48,0.45418,0.1,0.48,0.539727,0
0.1,0.9,0.604365,0.1,0.9,0.682033,0
0.1,1.2,0.638118,0.1,1.2,0.834183,0
0.1,1.8,0.748958,0.1,1.8,1.10616,0
0.5,0.06,1.62606,0.5,0.06,2.49702,0
0.5,0.24,1.6654,0.5,0.24,2.38841,0
0.5,0.48,1.71243,0.5,0.48,2.39208,0
0.5,0.9,1.81437,0.5,0.9,2.39745,0
0.5,1.2,1.89783,0.5,1.2,2.40852,0
0.5,1.8,2.13072,0.5,1.8,2.42038,0
1.2,0.06,3.73565,1.2,0.06,5.79428,0
1.2,0.24,3.91559,1.2,0.24,5.97913,0
1.2,0.48,3.97082,1.2,0.48,5.94216,0
1.2,0.9,3.98366,1.2,0.9,5.69444,0
1.2,1.2,4.05198,1.2,1.2,5.72805,0
1.2,1.8,4.32785,1.2,1.8,5.70293,0
3.0,0.06,9.40932,3.0,0.06,14.1067,0
3.0,0.24,9.35947,3.0,0.24,14.0169,0
3.0,0.48,9.46643,3.0,0.48,14.2468,0
3.0,0.9,9.62729,3.0,0.9,14.105,0
3.0,1.2,9.6605,3.0,1.2,13.9925,0
3.0,1.8,9.91743,3.0,1.8,14.3495,0
4.0,0.06,12.3915,4.0,0.06,18.6078,0
4.0,0.24,12.4928,4.0,0.24,18.701,0
4.0,0.48,12.7275,4.0,0.48,18.6639,0
4.0,0.9,12.5854,4.0,0.9,18.6772,0
4.0,1.2,12.7546,4.0,1.2,18.7093,0
4.0,1.8,13.0727,4.0,1.8,18.7033,0
5.0,0.06,15.6344,5.0,0.06,23.3869,0
5.0,0.24,15.6332,5.0,0.24,23.6298,0
5.0,0.48,15.606,5.0,0.48,23.6304,0
5.0,0.9,15.8558,5.0,0.9,23.3037,0
5.0,1.2,15.9272,5.0,1.2,23.5863,0
5.0,1.8,15.9997,5.0,1.8,23.5191,0
0.1,0.06,0.334383,0.1,0.06,0.22935,0
0.1,0.24,0.393448,0.1,0.24,0.275929,0
0.1,0.48,0.45418,0.1,0.48,0.334965,0
0.1,0.9,0.604365,0.1,0.9,0.421486,0
0.1,1.2,0.638118,0.1,1.2,0.410956,0
0.1,1.8,0.748958,0.1,1.8,0.39748,0
0.5,0.06,1.62606,0.5,0.06,1.04769,0
0.5,0.24,1.6654,0.5,0.24,1.08554,0
0.5,0.48,1.71243,0.5,0.48,1.14096,0
0.5,0.9,1.81437,0.5,0.9,1.26429,0
0.5,1.2,1.89783,0.5,1.2,1.32763,0
0.5,1.8,2.13072,0.5,1.8,1.50442,0
1.2,0.06,3.73565,1.2,0.06,2.49802,0
1.2,0.24,3.91559,1.2,0.24,2.5366,0
1.2,0.48,3.97082,1.2,0.48,2.57668,0
1.2,0.9,3.98366,1.2,0.9,2.73311,0
1.2,1.2,4.05198,1.2,1.2,2.76487,0
1.2,1.8,4.32785,1.2,1.8,2.93339,0
3.0,0.06,9.40932,3.0,0.06,6.35254,0
3.0,0.24,9.35947,3.0,0.24,6.2449,0
3.0,0.48,9.46643,3.0,0.48,6.26764,0
3.0,0.9,9.62729,3.0,0.9,6.55435,0
3.0,1.2,9.6605,3.0,1.2,6.53614,0
3.0,1.8,9.91743,3.0,1.8,6.58844,0
4.0,0.06,12.3915,4.0,0.06,8.23454,0
4.0,0.24,12.4928,4.0,0.24,8.2732,0
4.0,0.48,12.7275,4.0,0.48,8.25565,0
4.0,0.9,12.5854,4.0,0.9,8.4519,0
4.0,1.2,12.7546,4.0,1.2,8.55787,0
4.0,1.8,13.0727,4.0,1.8,8.71878,0
5.0,0.06,15.6344,5.0,0.06,10.2711,0
5.0,0.24,15.6332,5.0,0.24,10.2719,0
5.0,0.48,15.606,5.0,0.48,10.3748,0
5.0,0.9,15.8558,5.0,0.9,10.5095,0
5.0,1.2,15.9272,5.0,1.2,10.4723,0
5.0,1.8,15.9997,5.0,1.8,10.829,0
0.1,0.06,0.334383,0.1,0.06,0.301773,0
0.1,0.24,0.393448,0.1,0.24,0.293864,0
0.1,0.48,0.45418,0.1,0.48,0.373412,0
0.1,0.9,0.604365,0.1,0.9,0.516827,0
0.1,1.2,0.638118,0.1,1.2,0.669943,0
0.1,1.8,0.748958,0.1,1.8,0.886485,0
0.5,0.06,1.62606,0.5,0.06,1.50247,0
0.5,0.24,1.6654,0.5,0.24,1.51392,0
13.511536879795933,6.538201232397681,59.807681845125565,16.538443882326728,6.30376276211312,40.91770999209056,1
0.5,0.9,1.81437,0.5,0.9,1.4841,0
0.5,1.2,1.89783,0.5,1.2,1.46207,0
0.5,1.8,2.13072,0.5,1.8,1.57439,0
1.2,0.06,3.73565,1.2,0.06,3.46148,0
1.2,0.24,3.91559,1.2,0.24,3.50915,0
1.2,0.48,3.97082,1.2,0.48,3.52562,0
1.2,0.9,3.98366,1.2,0.9,3.44279,0
1.2,1.2,4.05198,1.2,1.2,3.41583,0
1.2,1.8,4.32785,1.2,1.8,3.41243,0
3.0,0.06,9.40932,3.0,0.06,8.93684,0
2.6742787250681594,-0.693350293401971,9.147170916988928,3.1988187508881394,0.00863167600183104,8.39724582953745,1
3.0,0.48,9.46643,3.0,0.48,8.50691,0
3.0,0.9,9.62729,3.0,0.9,9.03313,0
3.0,1.2,9.6605,3.0,1.2,8.65716,0
3.0,1.8,9.91743,3.0,1.8,8.82825,0
4.0,0.06,12.3915,4.0,0.06,11.3237,0
4.0,0.24,12.4928,4.0,0.24,11.6386,0
4.0,0.48,12.7275,4.0,0.48,11.6485,0
4.0,0.9,12.5854,4.0,0.9,11.3368,0
4.0,1.2,12.7546,4.0,1.2,11.3915,0
4.0,1.8,13.0727,4.0,1.8,11.4525,0
5.0,0.06,15.6344,5.0,0.06,14.274,0
5.0,0.24,15.6332,5.0,0.24,14.086,0
5.0,0.48,15.606,5.0,0.48,14.0778,0
5.0,0.9,15.8558,5.0,0.9,14.2728,0
5.0,1.2,15.9272,5.0,1.2,14.1447,0
5.0,1.8,15.9997,5.0,1.8,14.0224,0
0.1,0.06,0.334383,0.1,0.06,0.001568,0
0.1,0.24,0.393448,0.1,0.24,0.002537,0
0.1,0.48,0.45418,0.1,0.48,0.002031,0
0.1,0.9,0.604365,0.1,0.9,0.003842,0
0.1,1.2,0.638118,0.1,1.2,0.002894,0
0.1,1.8,0.748958,0.1,1.8,0.009094,0
0.5,0.06,1.62606,0.5,0.06,0.001614,0
0.5,0.24,1.6654,0.5,0.24,0.001839,0
0.5,0.48,1.71243,0.5,0.48,0.001742,0
0.5,0.9,1.81437,0.5,0.9,0.002593,0
