index1.1,index1.2,val1,index2.1,index2.2,val2
0.47453947368421057,0.43750000000000006,0.5515746516644319,0.47452105263157895,0.43750000000000006,-0.010627107059817262
0.7368421052631579,0.0,1.2076977788142018,0.7368421052631579,0.0,8.056072567983136
0.4736842105263158,-0.25,1.1645449775549468,0.4736842105263158,-0.25,-0.019759790040407843
1.0,0.43750000000000006,1.0621605550049555,1.0,0.43750000000000006,0.00021877644748172873
0.0,1.3750000000000002,0.3781425989622807,0.0,1.3750000000000002,2.190059160112283
0.7368421052631579,-0.25,1.1801457470996328,0.7368421052631579,-0.25,15.313273890840419
1.0008552631578949,0.0,0.7462962747041335,1.0008552631578949,0.0,-0.020969640244338745
0.0,0.43750000000000006,-0.18887448259779632,0.0,0.43750000000000006,0.05426889599318338
0.0,-0.25,0.1926636739928875,0.0,-0.25,4.738319517244272
0.7368421052631579,-0.25,0.8063242581472629,0.7368421052631579,-0.25,3.3545338128869195
1.0745448667212705,1.0372556249900329,-0.001573216172391555,0.9511503459644218,1.8860154768595594,-0.1265956684730586
-0.2736842105263158,-0.0625,-0.266653180201714,-0.2736842105263158,-0.0625,-0.005902851742768245
0.7368421052631579,1.3750000000000002,1.9289710254765933,0.7368421052631579,1.3750000000000002,-0.02195906906509257
-0.29473684210526313,0.75,-0.2743251909287005,-0.29473684210526313,0.75,-0.005897916935682192
0.0,-0.25,-0.08563283390660528,0.0,-0.25,-0.009327607860489714
-0.28947368421052627,-0.4375,-0.23472943508424185,-0.28947368421052627,-0.4375,-0.019879047878320812
0.0,-0.4375,0.3756159272430478,0.0,-0.4375,-0.019169258125776713
-0.28947368421052627,0.75,-0.21801970500787035,-0.28947368421052627,0.75,0.008290475904570698
0.4736842105263158,0.0,0.129367457587594,0.4736842105263158,0.0,1.7011266987045308
-0.28947368421052627,0.0,-0.23218900483880375,-0.28947368421052627,0.0,0.39353523822369973
-0.28947368421052627,1.3750000000000002,-0.22459581414329857,-0.28947368421052627,1.3750000000000002,-0.0015215655181999776
-0.18421052631578946,-0.25,-0.0832367515886434,-0.18421052631578946,-0.25,0.8672347726246511
0.0,1.3750000000000002,0.22371596805223576,0.0,1.3750000000000002,2.3544375841487413
-0.28947368421052627,0.0,-0.24839165160613305,-0.28947368421052627,0.0,0.097285609362316
0.4736842105263158,0.43750000000000006,-0.10154608523290388,0.4736842105263158,0.43750000000000006,1.6762388216338653
0.0,1.3750000000000002,0.3896333002973241,0.0,1.3750000000000002,1.9554090831704158
-0.28947368421052627,0.43750000000000006,-0.24904658077304262,-0.28947368421052627,0.43750000000000006,0.12218171111145837
0.4736842105263158,-0.4375,1.345434617851105,0.4736842105263158,-0.4375,-0.022081616774396243
-0.18421052631578946,-0.25,-0.16706616918323328,-0.18421052631578946,-0.25,-0.019672608448554223
-0.30526315789473685,0.125,-0.26353640762548824,-0.30526315789473685,0.125,0.057217443227100644
0.4736842105263158,0.43750000000000006,0.3406541129831517,0.4736842105263158,0.43750000000000006,-0.0015199205825046276
-0.28947368421052627,0.0,-0.22322112749956277,-0.28947368421052627,0.0,-0.005794285986875057
0.4736842105263158,0.75,1.167646475835131,0.4736842105263158,0.75,-0.019100170826571963
-0.18421052631578946,0.43750000000000006,-0.11032472453798171,-0.18421052631578946,0.43750000000000006,0.0020981154794206245
-0.18421052631578946,0.43750000000000006,-0.11346936395965722,-0.18421052631578946,0.43750000000000006,-0.015887611413550815
-0.28947368421052627,-0.25,-0.24428356555704545,-0.28947368421052627,-0.25,-0.023850745114746597
0.0,0.0,0.19288171165393808,0.0,0.0,-0.022151526541448675
0.7368421052631579,-0.25,0.6781834081501779,0.7368421052631579,-0.25,9.156690817064234
1.0,-0.4375,2.4384212674167784,1.0,-0.4375,10.011810638292623
-0.3105263157894737,0.75,-0.26164111234186443,-0.3105263157894737,0.75,-0.01910592810150569
-0.29473684210526313,-0.0625,-0.2570231446394217,-0.29473684210526313,-0.0625,0.05055134132168938
-0.2631578947368421,0.125,-0.2463415146038594,-0.2631578947368421,0.125,-0.01883615864746807
0.4736842105263158,-0.25,0.45167609164577627,0.4736842105263158,-0.25,-0.01995964972739303
0.7368421052631579,0.75,1.077714685477759,0.7368421052631579,0.75,7.984707032840318
